地域,都道府県,区分,学校名,住所
北海道,北海道,中学,江差町立江差北中学校,北海道檜山郡江差町字水堀町147番地
北海道,北海道,中学,江差町立江差中学校,北海道檜山郡江差町字陣屋町506番地
北海道,北海道,中学,上ノ国町立上ノ国中学校,北海道檜山郡上ノ国町字勝山39番地
北海道,北海道,中学,厚沢部町立厚沢部中学校,北海道檜山郡厚沢部町新町250番地
北海道,北海道,中学,乙部町立乙部中学校,北海道爾志郡乙部町字緑町139番地
北海道,北海道,中学,奥尻町立奥尻中学校,北海道奥尻郡奥尻町字赤石411番地2
北海道,北海道,中学,今金町立今金中学校,北海道瀬棚郡今金町今金445-6
北海道,北海道,中学,せたな町立大成中学校,北海道久遠郡せたな町大成区都421番地
北海道,北海道,中学,せたな町立瀬棚中学校,北海道久遠郡せたな町瀬棚区共和404番地1
北海道,北海道,中学,せたな町立北檜山中学校,北海道久遠郡せたな町北檜山区豊岡233
北海道,北海道,中学,島牧村立島牧中学校,北海道島牧郡島牧村字小川118番地
北海道,北海道,中学,寿都町立寿都中学校,北海道寿都郡寿都町字六条町290-1
北海道,北海道,中学,黒松内町立黒松内中学校,北海道寿都郡黒松内町字旭野48番地の1
北海道,北海道,中学,黒松内町立白井川中学校,北海道寿都郡黒松内町字白井川17番地9
北海道,北海道,中学,蘭越町立蘭越中学校,北海道磯谷郡蘭越町蘭越町514番地1
北海道,北海道,中学,ニセコ町立ニセコ中学校,北海道虻田郡ニセコ町字富士見143番地
北海道,北海道,中学,真狩村立真狩中学校,北海道虻田郡真狩村字見晴48番地
北海道,北海道,中学,留寿都村立留寿都中学校,北海道虻田郡留寿都村字留寿都179番地
北海道,北海道,中学,喜茂別町立喜茂別中学校,北海道虻田郡喜茂別町喜茂別258番地の1
北海道,北海道,中学,京極町立京極中学校,北海道虻田郡京極町字三崎91番地
北海道,北海道,中学,倶知安町立倶知安中学校,北海道虻田郡倶知安町北5条西2丁目
北海道,北海道,中学,共和町立共和中学校,北海道岩内郡共和町幌似2119番地
北海道,北海道,中学,泊村立泊中学校,北海道古宇郡泊村大字茅沼村字南坂の上6の3
北海道,北海道,中学,神恵内村立神恵内中学校,北海道古宇郡神恵内村大字神恵内村字横澗11番地の7
北海道,北海道,中学,積丹町立美国中学校,北海道積丹郡積丹町大字美国町字大沢351
北海道,北海道,中学,古平町立古平中学校,北海道古平郡古平町大字浜町385
北海道,北海道,中学,仁木町立仁木中学校,北海道余市郡仁木町北町4丁目52番地
北海道,北海道,中学,仁木町立銀山中学校,北海道余市郡仁木町銀山2丁目113番地
北海道,北海道,中学,余市町立東中学校,北海道余市郡余市町朝日町71番地
北海道,北海道,中学,余市町立旭中学校,北海道余市郡余市町大川町16丁目1番地
北海道,北海道,中学,赤井川村立赤井川中学校,北海道余市郡赤井川村字赤井川67番地
北海道,北海道,中学,南幌町立南幌中学校,北海道空知郡南幌町栄町3丁目3番2号
北海道,北海道,中学,奈井江町立奈井江中学校,北海道空知郡奈井江町字奈井江147-4
北海道,北海道,中学,上砂川町立上砂川中学校,北海道空知郡上砂川町鶉1条2丁目2-1
北海道,北海道,中学,由仁町立由仁中学校,北海道夕張郡由仁町新光50番地1
北海道,北海道,中学,長沼町立長沼中学校,北海道夕張郡長沼町中央南2丁目3番1号
北海道,北海道,中学,栗山町立栗山中学校,北海道夕張郡栗山町字湯地60番地9
北海道,北海道,中学,月形町立月形中学校,北海道樺戸郡月形町1054番地1
北海道,北海道,中学,浦臼町立浦臼中学校,北海道樺戸郡浦臼町字ウラウシナイ183の121
北海道,北海道,中学,新十津川町立新十津川中学校,北海道樺戸郡新十津川町字中央25番地1
北海道,北海道,中学,妹背牛町立妹背牛中学校,北海道雨竜郡妹背牛町字妹背牛252番地
北海道,北海道,中学,雨竜町立雨竜中学校,北海道雨竜郡雨竜町字満寿28番地26
北海道,北海道,中学,北竜町立北竜中学校,北海道雨竜郡北竜町字板谷150番地
北海道,北海道,中学,沼田町立沼田中学校,北海道雨竜郡沼田町西町1番9号
北海道,北海道,中学,鷹栖町立鷹栖中学校,北海道上川郡鷹栖町11線6号
北海道,北海道,中学,東神楽町立東神楽中学校,北海道上川郡東神楽町南1条西3丁目6番1号
北海道,北海道,中学,当麻町立当麻中学校,北海道上川郡当麻町5条西4丁目5番1号
北海道,北海道,中学,愛別町立愛別中学校,北海道上川郡愛別町字東町221番地の1
北海道,北海道,中学,上川町立上川中学校,北海道上川郡上川町北町114番地
北海道,北海道,中学,東川町立東川中学校,北海道上川郡東川町北町1丁目5番1号
北海道,北海道,中学,美瑛町立美瑛中学校,北海道上川郡美瑛町字美瑛原野4線
北海道,北海道,中学,美瑛町立美馬牛中学校,北海道上川郡美瑛町美馬牛北3丁目7-1
北海道,北海道,中学,上富良野町立上富良野中学校,北海道空知郡上富良野町旭町1丁目1番5号
北海道,北海道,中学,南富良野町立南富良野中学校,北海道空知郡南富良野町幾寅1052
北海道,北海道,中学,占冠村立占冠中学校,北海道勇払郡占冠村字中央
北海道,北海道,中学,和寒町立和寒中学校,北海道上川郡和寒町字日ノ出11番地
北海道,北海道,中学,剣淵町立剣淵中学校,北海道上川郡剣淵町西町20番1号
北海道,北海道,中学,下川町立下川中学校,北海道上川郡下川町南町417番地
北海道,北海道,中学,美深町立美深中学校,北海道中川郡美深町西1条南7丁目
北海道,北海道,中学,美深町立仁宇布中学校,北海道中川郡美深町字荷宇布252
北海道,北海道,中学,音威子府村立音威子府中学校,北海道中川郡音威子府村字音威子府451番地1
北海道,北海道,中学,中川町立中川中学校,北海道中川郡中川町字中川224番地22
北海道,北海道,中学,幌加内町立幌加内中学校,北海道雨竜郡幌加内町字幌加内
北海道,北海道,中学,余市町立西中学校,北海道余市郡余市町梅川町339番地
北海道,北海道,中学,増毛町立増毛中学校,北海道増毛郡増毛町南暑寒町5丁目
北海道,北海道,中学,小平町立小平中学校,北海道留萌郡小平町字小平町401-7
北海道,北海道,中学,苫前町立苫前中学校,北海道苫前郡苫前町字旭18番地の2
北海道,北海道,中学,羽幌町立羽幌中学校,北海道苫前郡羽幌町北5条3丁目2番地
北海道,北海道,中学,羽幌町立天売中学校,北海道苫前郡羽幌町大字天売字和浦121番地
北海道,北海道,中学,羽幌町立焼尻中学校,北海道苫前郡羽幌町大字焼尻字豊崎105番地
北海道,北海道,中学,初山別村立初山別中学校,北海道苫前郡初山別村初山別173の1
北海道,北海道,中学,遠別町立遠別中学校,北海道天塩郡遠別町幸和405
北海道,北海道,中学,天塩町立天塩中学校,北海道天塩郡天塩町字川口5705-1
北海道,北海道,中学,猿払村立拓心中学校,北海道宗谷郡猿払村鬼志別北町184番地
北海道,北海道,中学,浜頓別町立浜頓別中学校,北海道枝幸郡浜頓別町北4条1丁目1番地
北海道,北海道,中学,枝幸町立枝幸中学校,北海道枝幸郡枝幸町栄町613番地1
北海道,北海道,中学,枝幸町立枝幸南中学校,北海道枝幸郡枝幸町風烈布1203番地1
北海道,北海道,中学,枝幸町立歌登中学校,北海道枝幸郡枝幸町歌登桧垣町136-1
北海道,北海道,中学,豊富町立豊富中学校,北海道天塩郡豊富町西豊富
北海道,北海道,中学,豊富町立兜沼中学校,北海道天塩郡豊富町字兜沼
北海道,北海道,中学,礼文町立香深中学校,北海道礼文郡礼文町大字香深村字トンナイ914番地
北海道,北海道,中学,礼文町立船泊中学校,北海道礼文郡礼文町大字船泊村字ヲションナイ202番地
北海道,北海道,中学,利尻町立利尻中学校,北海道利尻郡利尻町沓形字神居216番地2
北海道,北海道,中学,利尻富士町立鴛泊中学校,北海道利尻郡利尻富士町鴛泊字栄町225番地
北海道,北海道,中学,利尻富士町立鬼脇中学校,北海道利尻郡利尻富士町鬼脇字鬼脇318番地
北海道,北海道,中学,幌延町立幌延中学校,北海道天塩郡幌延町字幌延102番地
北海道,北海道,中学,幌延町立問寒別中学校,北海道天塩郡幌延町字問寒別130
北海道,北海道,中学,美幌町立美幌中学校,北海道網走郡美幌町字稲美130番地の5
北海道,北海道,中学,美幌町立北中学校,北海道網走郡美幌町字鳥里4丁目1番地
北海道,北海道,中学,津別町立津別中学校,北海道網走郡津別町豊永6番地
北海道,北海道,中学,斜里町立斜里中学校,北海道斜里郡斜里町文光町51番地
北海道,北海道,中学,清里町立清里中学校,北海道斜里郡清里町羽衣町58番地
北海道,北海道,中学,小清水町立小清水中学校,北海道斜里郡小清水町元町2丁目19番7号
北海道,北海道,中学,訓子府町立訓子府中学校,北海道常呂郡訓子府町東町410番地
北海道,北海道,中学,置戸町立置戸中学校,北海道常呂郡置戸町字拓殖47番地1
北海道,北海道,中学,佐呂間町立佐呂間中学校,北海道常呂郡佐呂間町字幸町9番地1
北海道,北海道,中学,遠軽町立生田原中学校,北海道紋別郡遠軽町生田原712
北海道,北海道,中学,遠軽町立安国中学校,北海道紋別郡遠軽町生田原安国22番地1
北海道,北海道,中学,遠軽町立遠軽中学校,北海道紋別郡遠軽町大通北5丁目2番地
北海道,北海道,中学,遠軽町立丸瀬布中学校,北海道紋別郡遠軽町丸瀬布新町78番地
北海道,北海道,中学,遠軽町立白滝中学校,北海道紋別郡遠軽町白滝942番地
北海道,北海道,中学,遠軽町立南中学校,北海道紋別郡遠軽町東町5丁目4番地82
北海道,北海道,中学,遠軽町立遠軽中学校望の岡分校,北海道紋別郡遠軽町留岡34
北海道,北海道,中学,滝上町立滝上中学校,北海道紋別郡滝上町字サクルー原野基線16番地
北海道,北海道,中学,興部町立興部中学校,北海道紋別郡興部町字興部104番地の1
北海道,北海道,中学,西興部村立西興部中学校,北海道紋別郡西興部村字西興部374
北海道,北海道,中学,雄武町立雄武中学校,北海道紋別郡雄武町字雄武1490番地
北海道,北海道,中学,大空町立東藻琴中学校,北海道網走郡大空町東藻琴57番地
北海道,北海道,中学,大空町立女満別中学校,北海道網走郡大空町女満別東陽3丁目2番1号
北海道,北海道,中学,豊浦町立豊浦中学校,北海道虻田郡豊浦町字船見町123番地2
北海道,北海道,中学,壮瞥町立壮瞥中学校,北海道有珠郡壮瞥町字滝之町434番地15
